replication,n_synthetic,synthetic_source,mechanism,target_missing_rate,observed_missing_rate,method,n_imputed_datasets,runtime_seconds,ari_true_gmm_vs_benchmark,ari_vs_full_data_kmeans,centroid_error_mean,centroid_error_max,cluster_size_error_mean_abs,silhouette
158,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.5,random_forest,1,7.9744250643998384,0.948682665021949,0.9325791435581962,0.07013795115029318,0.08509042477978876,0.004400000000000004,0.5732204816165978
158,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.1005,random_forest,1,5.016222998034209,0.948682665021949,0.9877454410954302,0.02204165132543902,0.03359357411330363,0.001200000000000001,0.5718519205250759
158,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2949,random_forest,1,6.790191980078816,0.948682665021949,0.976663984338835,0.042061586048328894,0.06963507374343263,0.0020000000000000018,0.5708159742421215
158,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.498875,random_forest,1,7.563664787914604,0.948682665021949,0.9232010798029586,0.13100245988024126,0.26308042870959464,0.0040000000000000036,0.5663967345553819
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.10245,random_forest,1,5.19443062087521,0.948682665021949,0.9917646701660259,0.03472269810108976,0.07157942745680249,0.0010000000000000009,0.5711028978502247
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.300375,random_forest,1,9.09218796202913,0.948682665021949,0.9834264310443271,0.07926551965047232,0.1593399248541508,0.0014000000000000013,0.5770466409439698
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.50215,random_forest,1,11.863362402655184,0.948682665021949,0.9532882367015741,0.0978292967985687,0.1783431044484319,0.0038000000000000035,0.5934921276021214
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.100625,random_forest,1,7.557855820748955,0.948682665021949,0.9899243014554349,0.009707717409641683,0.019898380189535998,0.00040000000000000034,0.5704617873124758
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.301575,random_forest,1,4.492735811974853,0.948682665021949,0.9559848347136317,0.036591943517338174,0.06522295026986948,0.0014000000000000013,0.5685961133266383
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.50045,random_forest,1,7.918888363987207,0.948682665021949,0.9098067233744347,0.07019139166104879,0.14979747137900737,0.003400000000000003,0.5661153773450839
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.100075,random_forest,1,7.645351318176836,0.948682665021949,0.9983136322776716,0.015027212997969278,0.019962245094852418,0.00020000000000000017,0.5700133907142454
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2978,random_forest,1,11.321517331991345,0.948682665021949,0.9686237769186424,0.03816395690631659,0.053540867041326316,0.0038000000000000035,0.5780925407422719
159,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.49625,random_forest,1,8.026046676095575,0.948682665021949,0.847848475291654,0.317349663852087,1.0636669565523806,0.007000000000000006,0.4848338135896967
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.0984,random_forest,1,5.080226072110236,0.948682665021949,0.9948076571414332,0.03033264276590536,0.049206996743955324,0.0008000000000000007,0.5719642588011424
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.29975,random_forest,1,6.795174604747444,0.948682665021949,0.9820745403371592,0.09317981185372344,0.16795261581740367,0.0026000000000000025,0.5766327955804572
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.500275,random_forest,1,12.109228691086173,0.948682665021949,0.9638218246830711,0.13354027082910766,0.24651144535713354,0.0020000000000000018,0.5792398993424595
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.101025,random_forest,1,5.046537761110812,0.948682665021949,0.9932653476370739,0.013192857811394699,0.027250724485137552,0.0008000000000000007,0.5696056101453619
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.29405,random_forest,1,4.472030329052359,0.948682665021949,0.9603537161954471,0.027436877460721303,0.050176283822792545,0.0036000000000000034,0.5677704672086443
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.5057,random_forest,1,17.701040980406106,0.948682665021949,0.8333392555011011,0.0565981549630182,0.09588989947037135,0.0184,0.5531294519676417
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.099775,random_forest,1,5.046184713020921,0.948682665021949,0.9932757324060021,0.016073779824817787,0.02872364361922725,0.0008000000000000007,0.573491755134141
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.301975,random_forest,1,8.929540202021599,0.948682665021949,0.9545781555274289,0.041232257044691564,0.05728144137563934,0.005800000000000005,0.5721105819659779
160,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.496775,random_forest,1,17.755017540883273,0.948682665021949,0.7953090336938086,0.12702543847612446,0.1868488523398462,0.0248,0.5405490813444862
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.1,random_forest,1,7.665444674436003,0.948682665021949,0.9946120705018693,0.03494175851709102,0.07753239024311118,0.0008000000000000007,0.5722239447715204
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.30035,random_forest,1,6.8571793478913605,0.948682665021949,0.9751125643006757,0.0956086240310081,0.201828541312619,0.0038000000000000035,0.5765981646505962
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.498525,random_forest,1,14.388824279420078,0.948682665021949,0.952389826655948,0.14384252200682845,0.27409666035478336,0.003400000000000003,0.5825878832742073
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.0994,random_forest,1,7.586632278282195,0.948682665021949,0.9949462998079465,0.009831415305484054,0.014499895064849298,0.0006000000000000005,0.5699008472032144
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.299675,random_forest,1,6.657009691931307,0.948682665021949,0.9662810816662893,0.032133793657826065,0.07172234813764304,0.0018000000000000017,0.5633345672405532
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.503375,random_forest,1,9.588585125748068,0.948682665021949,0.8985414772434809,0.06647027482394609,0.1290886220685809,0.004400000000000004,0.567983658540307
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.102275,random_forest,1,5.090736596379429,0.948682665021949,0.9932679048156706,0.01804685680952355,0.02448469649748001,0.00040000000000000034,0.5694721852672464
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.301,random_forest,1,8.80974144069478,0.948682665021949,0.9226630478490241,0.052985187980364314,0.08140794629102609,0.010000000000000004,0.5695269525833644
161,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.499825,random_forest,1,7.9052306092344224,0.948682665021949,0.9267542079902916,0.10169559347595329,0.12383859310681236,0.006000000000000005,0.5745727577447117
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.101425,random_forest,1,7.5279260370880365,0.948682665021949,0.986075316709214,0.024023435577217665,0.0406744954682521,0.0010000000000000009,0.5733037710128082
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.30325,random_forest,1,6.827149000950158,0.948682665021949,0.9754836526139469,0.05486731088844728,0.08930327463514373,0.0020000000000000018,0.5794866112921656
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.499775,random_forest,1,8.03008292708546,0.948682665021949,0.9405830870486456,0.12182403474416044,0.1998695590864342,0.001200000000000001,0.584602240541449
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.09565,random_forest,1,4.931412949692458,0.948682665021949,0.9966303569404281,0.00884498794667304,0.013762185523576519,0.0,0.5693507969292682
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.298625,random_forest,1,9.037859902251512,0.948682665021949,0.955468574493815,0.023736885587366547,0.036958581992883974,0.0030000000000000027,0.5632170418431638
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.500025,random_forest,1,5.725145009811968,0.948682665021949,0.8537030018411333,0.12399348342540073,0.34429318876438253,0.009000000000000003,0.5371655184928522
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.09895,random_forest,1,4.949233138933778,0.948682665021949,0.996631663444132,0.014049776973446717,0.024732474825732733,0.00040000000000000034,0.5721573202780218
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.3016,random_forest,1,6.671688992064446,0.948682665021949,0.9582810517788259,0.03944021932034107,0.05977352782462765,0.005200000000000005,0.5743515352990426
162,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.498975,random_forest,1,11.791129611898214,0.948682665021949,0.8051975717171506,0.19230483877765575,0.4888161274606804,0.0256,0.5363671872347291
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.097475,random_forest,1,5.113307525869459,0.948682665021949,0.9966303569404281,0.01851543880850344,0.04801376031371223,0.0,0.5715465191322217
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.30065,random_forest,1,9.110188475809991,0.948682665021949,0.9815134091626261,0.07101899849458143,0.11128684624553639,0.0014000000000000013,0.5791004238371265
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.500275,random_forest,1,8.108073441777378,0.948682665021949,0.9468586992931782,0.12053277113793115,0.18603359901100544,0.0052000000000000015,0.5766001335335176
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.1006,random_forest,1,4.978703711181879,0.948682665021949,0.9949501774541187,0.007923752274272064,0.012886694578984944,0.00020000000000000017,0.5692520706223302
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.298825,random_forest,1,11.052826271392405,0.948682665021949,0.943852743110211,0.0314482666227759,0.059885983136422585,0.005400000000000005,0.5598046806297071
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.498025,random_forest,1,7.538347709923983,0.948682665021949,0.7877050157671933,0.3097199009975894,1.1804354108918995,0.0032000000000000028,0.4783753045788434
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.09855,random_forest,1,5.088181962259114,0.948682665021949,0.9927548858225618,0.017164261843599572,0.02265008885349786,0.00020000000000000017,0.5707290831392854
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.30295,random_forest,1,8.919986040797085,0.948682665021949,0.9413206828524158,0.038432642771278086,0.06721684571301555,0.006800000000000006,0.5723653303689166
163,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.499375,random_forest,1,7.8999893381260335,0.948682665021949,0.9579149238626731,0.10144553543506762,0.15245102684291184,0.003400000000000003,0.5945360833867879
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.100975,random_forest,1,5.244243155699223,0.948682665021949,0.996114781906849,0.016557454424248642,0.027656468704724487,0.00020000000000000017,0.5732222991254478
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.298375,random_forest,1,6.9670495968312025,0.948682665021949,0.9866354688586426,0.07788161638824495,0.15565728629973177,0.002200000000000002,0.5810710294854478
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.50355,random_forest,1,10.033401339314878,0.948682665021949,0.9559251210419607,0.13604198245443916,0.2946920271951781,0.0026000000000000025,0.5851776157716679
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.0981,random_forest,1,4.960611775983125,0.948682665021949,0.9949501774541187,0.007016943723501122,0.009082712530617461,0.00020000000000000017,0.5683165867883581
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.300225,random_forest,1,11.128422525711358,0.948682665021949,0.9581923838165738,0.019196574533816547,0.022616375534841644,0.0032000000000000028,0.5755951610541538
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.50085,random_forest,1,7.609982835128903,0.948682665021949,0.8762613357925865,0.08991463961201224,0.16692847194859,0.0050000000000000044,0.5648238987318819
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.1009,random_forest,1,4.970648979302496,0.948682665021949,0.9915991197877737,0.01601159455372398,0.018244576636020148,0.0006000000000000005,0.5718684483214648
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.301425,random_forest,1,6.615030082874,0.948682665021949,0.9685849946714413,0.04583576621227946,0.06064763568217345,0.0026000000000000025,0.56819250923286
164,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.4982,random_forest,1,8.016222246922553,0.948682665021949,0.9377514057076136,0.08693438839251284,0.1456014535049935,0.0036000000000000034,0.5966132215256962
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.1008,random_forest,1,7.714566763024777,0.948682665021949,0.996631663444132,0.016535288890365766,0.02557985073642249,0.00040000000000000034,0.5726206008772194
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.3029,random_forest,1,9.026771302800626,0.948682665021949,0.9824290094506055,0.05030499638955464,0.09022776908574194,0.001200000000000001,0.574424380181361
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.5045,random_forest,1,10.084670063108206,0.948682665021949,0.9606134667043316,0.15942399063649396,0.28592481847471574,0.005200000000000005,0.5831511819577524
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.0998,random_forest,1,5.063228522893041,0.948682665021949,0.9915926015002754,0.0068984154108021585,0.010217623185519031,0.00020000000000000017,0.569944866853627
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.300525,random_forest,1,11.202229322865605,0.948682665021949,0.972698184725536,0.0339917243970715,0.043108273643378964,0.002400000000000002,0.5705470996422584
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.4992,random_forest,1,14.061856952961534,0.948682665021949,0.8052114258328945,0.09099206635750141,0.23900692772605023,0.021599999999999998,0.5369115564981322
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.10155,random_forest,1,4.808690775185823,0.948682665021949,0.9915991197877737,0.015455827835150543,0.03147235177971132,0.0006000000000000005,0.5719319637352842
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.29945,random_forest,1,8.896862604189664,0.948682665021949,0.9349301060234089,0.04267446660316192,0.05253242197396943,0.006800000000000006,0.5601664348866182
165,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.499275,random_forest,1,11.48154107388109,0.948682665021949,0.7538007050994929,0.13155101568209943,0.3268875820033279,0.03259999999999999,0.528086571741463
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.101275,random_forest,1,5.174279353115708,0.948682665021949,0.9880863265436728,0.027012857395763534,0.04273462868366007,0.0016000000000000014,0.5741209801990277
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.29715,random_forest,1,6.790596137288958,0.948682665021949,0.9879244878982639,0.05990283657687513,0.10218298519875871,0.0018000000000000017,0.5805106690479341
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.501675,random_forest,1,7.903692862018943,0.948682665021949,0.9584601842909265,0.10755384449390486,0.16747654039951354,0.0026000000000000025,0.5847691511494757
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.095825,random_forest,1,7.511494163889438,0.948682665021949,0.9894130410750749,0.014570553715835516,0.019414139228437058,0.0010000000000000009,0.5704498115031416
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.298025,random_forest,1,8.865742220077664,0.948682665021949,0.9533713109001343,0.030602400610298702,0.059597380126577164,0.003400000000000003,0.5634476765803011
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.50145,random_forest,1,7.801520396023989,0.948682665021949,0.8746393267041342,0.0687144878449161,0.12075739846411089,0.007800000000000007,0.5639682907146626
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.098725,random_forest,1,5.1084128632210195,0.948682665021949,0.9832826431855695,0.02723575311923492,0.0627588582559076,0.0020000000000000018,0.5738117742199448
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.302175,random_forest,1,8.70211734296754,0.948682665021949,0.975645884625885,0.04915372534843287,0.07151963652639039,0.0020000000000000018,0.5718239153078769
166,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.5034,random_forest,1,11.811952233780175,0.948682665021949,0.7841620781062216,0.10912399343487356,0.17947101959190728,0.02779999999999999,0.5536000465328187
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.099725,random_forest,1,5.025156682822853,0.948682665021949,0.9912847904516623,0.041448455816739685,0.07280336576685967,0.0016000000000000014,0.5717026054403777
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.299475,random_forest,1,9.115317753050476,0.948682665021949,0.9826394915071693,0.0504689957344082,0.07704181700445431,0.0020000000000000018,0.5776523727325079
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.497925,random_forest,1,11.919692110735923,0.948682665021949,0.942998464299414,0.12050942265903386,0.27606295995065466,0.004800000000000001,0.5819227550743477
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.09915,random_forest,1,4.8298368700779974,0.948682665021949,0.9899282484294692,0.015550197026841388,0.03770292055320971,0.0008000000000000007,0.5718813668834388
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.29935,random_forest,1,8.930582925211638,0.948682665021949,0.9711596665613171,0.03897982133508817,0.08203829519256686,0.00040000000000000034,0.562929715642838
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.499725,random_forest,1,7.949658111669123,0.948682665021949,0.8885547671792556,0.13436135809099228,0.41719659460968755,0.0040000000000000036,0.5385357858089311
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.0984,random_forest,1,5.1120033133775,0.948682665021949,0.9915958444325924,0.011097542720075584,0.019030046212238996,0.00020000000000000017,0.5703610251001509
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.2988,random_forest,1,6.583585036918521,0.948682665021949,0.9635887311396784,0.039257814913147795,0.055871618237525685,0.0032000000000000028,0.5765542537372367
167,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.493625,random_forest,1,7.506848208140582,0.948682665021949,0.9288920437840755,0.17383526175779268,0.45850067922811,0.0018000000000000017,0.5408650873436515
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.099175,random_forest,1,5.062795212958008,0.948682665021949,0.9948076571414332,0.019092156797325475,0.027995528421674794,0.0008000000000000007,0.5718833594776574
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.296075,random_forest,1,9.010005517862737,0.948682665021949,0.9719536044092076,0.0777087525113546,0.12090810811983162,0.002200000000000002,0.5763879035336439
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.50415,random_forest,1,11.975518849212676,0.948682665021949,0.9512707918798279,0.13369818585940285,0.3375159218737878,0.004200000000000004,0.587094566285853
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.101,random_forest,1,7.647111103869975,0.948682665021949,0.9848879783621384,0.022592171393403575,0.06070182466872091,0.0018000000000000017,0.5663053412173045
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.3024,random_forest,1,8.963726479094476,0.948682665021949,0.9554137973097183,0.04263767480568349,0.13169860236791042,0.0018000000000000017,0.5575006279697394
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.49925,random_forest,1,13.340000804048032,0.948682665021949,0.9018114798794792,0.10971433872984933,0.3500025637255343,0.0010000000000000009,0.5497615038745352
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.1,0.100125,random_forest,1,7.5174760250374675,0.948682665021949,0.9866011955508349,0.02062080362302478,0.03661707459566078,0.0016000000000000014,0.5705683448955433
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.3,0.300675,random_forest,1,6.782598584890366,0.948682665021949,0.9534106204936961,0.03867830863762879,0.05933754227938999,0.004200000000000004,0.575870478712892
168,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MNAR,0.5,0.4966,random_forest,1,7.63916210224852,0.948682665021949,0.9501195473770594,0.09605498654661766,0.16212040047449,0.0010000000000000009,0.5938907038206205
169,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.099475,random_forest,1,7.652197330724448,0.948682665021949,0.9986699504156451,0.017423447599362367,0.03619466918088142,0.00020000000000000017,0.5695336623277721
169,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.298475,random_forest,1,6.862804346717894,0.948682665021949,0.969809459836371,0.06674914749660307,0.1099342933158119,0.001200000000000001,0.5675453070788822
169,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.496525,random_forest,1,8.250730082858354,0.948682665021949,0.9480816526534162,0.11254174129578491,0.2064278818888703,0.004400000000000001,0.581356876460937
169,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.0974,random_forest,1,7.561718109063804,0.948682665021949,0.996631663444132,0.007622463774114799,0.015960598846440757,0.00040000000000000034,0.5703993007596136
169,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.29955,random_forest,1,11.137009097263217,0.948682665021949,0.9625269164509405,0.030598345396188636,0.06454752894265962,0.0018000000000000017,0.565587213474641
169,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.498975,random_forest,1,9.914559383876622,0.948682665021949,0.8887621931897718,0.1920338304795575,0.7327442753148011,0.0038000000000000035,0.519739704652905
