replication,n_synthetic,synthetic_source,mechanism,target_missing_rate,observed_missing_rate,method,n_imputed_datasets,runtime_seconds,ari_true_gmm_vs_benchmark,ari_vs_full_data_kmeans,ari_vs_full_data_kmeans_within_variance,ari_vs_full_data_kmeans_between_variance,ari_vs_full_data_kmeans_total_variance,ari_vs_full_data_kmeans_rubin_se,ari_vs_full_data_kmeans_within_variance_available,centroid_error_mean,centroid_error_mean_within_variance,centroid_error_mean_between_variance,centroid_error_mean_total_variance,centroid_error_mean_rubin_se,centroid_error_mean_within_variance_available,centroid_error_max,centroid_error_max_within_variance,centroid_error_max_between_variance,centroid_error_max_total_variance,centroid_error_max_rubin_se,centroid_error_max_within_variance_available,cluster_size_error_mean_abs,cluster_size_error_mean_abs_within_variance,cluster_size_error_mean_abs_between_variance,cluster_size_error_mean_abs_total_variance,cluster_size_error_mean_abs_rubin_se,cluster_size_error_mean_abs_within_variance_available,silhouette,silhouette_within_variance,silhouette_between_variance,silhouette_total_variance,silhouette_rubin_se,silhouette_within_variance_available
4,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.3014,mice_pmm,10,34.82537742331624,0.948682665021949,0.9042722588695419,0.0,0.0001091399509530992,0.00012005394604840912,0.010956913162401586,False,0.14045351758873234,0.0,0.00031229322424153306,0.0003435225466656864,0.018534361242451447,False,0.35675049647140056,0.0,0.002862409451585129,0.003148650396743642,0.05611283629209668,False,0.005900000000000005,1.4321375999999999e-05,3.26444444444445e-06,1.7912264888888893e-05,0.004232288374967955,True,0.5162722694278601,2.572913361494499e-05,3.16947791067867e-05,6.0593390632410364e-05,0.007784175655290056,True
4,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.4971,mice_pmm,10,47.83164457697421,0.948682665021949,0.7866131460342122,0.0,9.477749967888687e-05,0.00010425524964677557,0.01021054600140343,False,0.24633239368909163,0.0,0.0004316442728418684,0.0004748087001260553,0.021790105555642803,False,0.5731689880340822,0.0,0.0029218856335230343,0.003214074196875338,0.05669280551247519,False,0.007140000000000006,1.4276727000000002e-05,8.38266666666668e-06,2.349766033333335e-05,0.004847438533218689,True,0.4734564357814005,2.0701522538392964e-05,2.7064762603250836e-05,5.0472761401968886e-05,0.007104418442206856,True
5,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.0998,mice_pmm,10,14.311679319944233,0.948682665021949,0.9844047801695031,0.0,1.1150572075111585e-05,1.2265629282622744e-05,0.003502232042943863,False,0.020011654906350162,0.0,1.1948189588052188e-05,1.3143008546857408e-05,0.0036253287501766523,False,0.03442467236731144,0.0,0.00011688771385828,0.000128576485244108,0.011339157166390631,False,0.0009000000000000008,1.4264984e-05,1.7111111111111146e-07,1.4453206222222222e-05,0.0038017372637022435,True,0.562790705084056,3.3723692628676834e-05,1.2847754482421835e-06,3.513694562174323e-05,0.005927642501175593,True
5,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.301425,mice_pmm,10,36.01437663612887,0.948682665021949,0.8901351007422026,0.0,5.9358741170905414e-05,6.529461528799596e-05,0.008080508355790245,False,0.1463867641698491,0.0,0.00011240562213285624,0.00012364618434614188,0.011119630584967375,False,0.40613467578202805,0.0,0.0021087615017064405,0.0023196376518770847,0.04816261674657103,False,0.007040000000000006,1.4349812999999998e-05,1.9004444444444472e-06,1.644030188888889e-05,0.004054664214073576,True,0.5096596891141072,2.4848625913833895e-05,1.8002121381228885e-05,4.465095943318567e-05,0.00668213734019181,True
5,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.5024,mice_pmm,10,49.46352962125093,0.948682665021949,0.8014519531935346,0.0,0.00022158151262751535,0.0002437396638902669,0.01561216397205291,False,0.24298684710720483,0.0,0.00019200633626028805,0.00021120696988631687,0.014532961497448373,False,0.597270454643416,0.0,0.003287656980204332,0.0036164226782247656,0.06013669992795386,False,0.0060800000000000055,1.4298387999999999e-05,4.339555555555563e-06,1.907189911111112e-05,0.004367138549566652,True,0.4677147125631905,2.0794631286716608e-05,4.339344755758067e-05,6.852742360005536e-05,0.008278129233109095,True
6,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.1006,mice_pmm,10,14.08544206013903,0.948682665021949,0.9822340805091917,0.0,2.6757594318985005e-05,2.9433353750883506e-05,0.0054252514919479545,False,0.0274913394925815,0.0,5.0050132156467e-05,5.505514537211371e-05,0.007419915455860242,False,0.0633742536225566,0.0,0.0005893053764376759,0.0006482359140814435,0.025460477491230274,False,0.0015600000000000015,1.4276721999999999e-05,6.115555555555567e-07,1.494943311111111e-05,0.003866449677819577,True,0.5603614446392694,3.320904803136599e-05,1.8351378703967839e-06,3.522769968880245e-05,0.005935292721408309,True
6,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.298375,mice_pmm,10,32.62503726268187,0.948682665021949,0.9147333049908024,0.0,0.00013405654419248276,0.00014746219861173104,0.012143401443241966,False,0.10694728165326468,0.0,0.00018229363061203398,0.0002005229936732374,0.014160614170057647,False,0.2684963555470022,0.0,0.002004625125545086,0.0022050876380995945,0.04695836068369076,False,0.0039600000000000034,1.4298307999999998e-05,2.3093333333333373e-06,1.683857466666667e-05,0.0041034832358213275,True,0.5241663722414768,2.7645826078699464e-05,1.639992982470367e-05,4.56857488858735e-05,0.006759123381465492,True
6,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.5,0.500325,mice_pmm,10,49.98027539579198,0.948682665021949,0.7611033810056358,0.0,0.0002439429396088584,0.0002683372335697442,0.01638100221505828,False,0.3121952591659467,0.0,0.0009167327072174339,0.0010084059779391773,0.03175540864072099,False,0.8104844105863019,0.0,0.008072234454597456,0.008879457900057203,0.09423087551358739,False,0.010020000000000005,1.4329102e-05,6.972888888888881e-06,2.1999279777777772e-05,0.004690338983248201,True,0.4538904057944596,1.7824910665612558e-05,6.317612638573801e-05,8.731864968992438e-05,0.009344444857236003,True
7,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.1,0.09905,mice_pmm,10,14.126354551874101,0.948682665021949,0.97726286735404,0.0,1.2008787718225128e-05,1.3209666490047642e-05,0.003634510488366713,False,0.029508481194641063,0.0,3.483154012046907e-05,3.831469413251598e-05,0.006189886439387719,False,0.059732170359598116,0.0,0.0003058359829333161,0.0003364195812266477,0.018341744225308772,False,0.0017200000000000015,1.4276264999999998e-05,3.217777777777783e-07,1.4630220555555555e-05,0.003824947131079795,True,0.5609964458495985,3.338062271460128e-05,2.653518963679433e-06,3.629949357464866e-05,0.006024906105048332,True
7,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MAR,0.3,0.299325,mice_pmm,10,35.83094117231667,0.948682665021949,0.9194341829307412,0.0,0.00010795026670084679,0.00011874529337093147,0.010897031401759448,False,0.1089514466502635,0.0,0.00012420547288745183,0.00013662602017619702,0.01168871336701337,False,0.25040272451473866,0.0,0.0014313404675364513,0.0015744745142900966,0.039679648616010914,False,0.004540000000000004,1.4317499e-05,3.1648888888888945e-06,1.7798876777777783e-05,0.004218871505246134,True,0.526838227955351,2.767254280730402e-05,1.0736037416882959e-05,3.9482183965875274e-05,0.0062834850175579535,True
