replication,n_synthetic,synthetic_source,mechanism,target_missing_rate,observed_missing_rate,method,n_imputed_datasets,runtime_seconds,ari_true_gmm_vs_benchmark,ari_vs_full_data_kmeans,ari_vs_full_data_kmeans_within_variance,ari_vs_full_data_kmeans_between_variance,ari_vs_full_data_kmeans_total_variance,ari_vs_full_data_kmeans_rubin_se,ari_vs_full_data_kmeans_within_variance_available,centroid_error_mean,centroid_error_mean_within_variance,centroid_error_mean_between_variance,centroid_error_mean_total_variance,centroid_error_mean_rubin_se,centroid_error_mean_within_variance_available,centroid_error_max,centroid_error_max_within_variance,centroid_error_max_between_variance,centroid_error_max_total_variance,centroid_error_max_rubin_se,centroid_error_max_within_variance_available,cluster_size_error_mean_abs,cluster_size_error_mean_abs_within_variance,cluster_size_error_mean_abs_between_variance,cluster_size_error_mean_abs_total_variance,cluster_size_error_mean_abs_rubin_se,cluster_size_error_mean_abs_within_variance_available,silhouette,silhouette_within_variance,silhouette_between_variance,silhouette_total_variance,silhouette_rubin_se,silhouette_within_variance_available
53,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.296575,mice_pmm,10,75.28033326985314,0.948682665021949,0.9537779386743344,0.0,2.379855323108741e-05,2.6178408554196153e-05,0.005116484003121299,False,0.10795365272439586,0.0,0.00011846211626882484,0.00013030832789570734,0.011415267315998665,False,0.16275535534134683,0.0,0.00048059631500326085,0.0005286559465035869,0.022992519359643627,False,0.0026400000000000017,1.4235598999999999e-05,6.6488888888889e-07,1.4966976777777777e-05,0.0038687177175102576,True,0.5502597680918219,3.460994890730993e-05,2.5690816120743643e-06,3.7435938680591735e-05,0.006118491536366765,True
53,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.50005,mice_pmm,10,87.33291140710935,0.948682665021949,0.8918653829046675,0.0,9.769206112884728e-05,0.00010746126724173202,0.010366352648918135,False,0.24509469108338547,0.0,0.0006127454491666293,0.0006740199940832922,0.025961895040294964,False,0.37399022574823354,0.0,0.0008035337419077433,0.0008838871160985177,0.02973023908579475,False,0.005060000000000003,1.4202601e-05,1.3960000000000034e-06,1.5738201000000004e-05,0.003967140153813576,True,0.5243829156709964,3.467209242396148e-05,1.872393946976942e-05,5.526842584070784e-05,0.007434273726512082,True
54,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.101875,mice_pmm,10,34.90490014990792,0.948682665021949,0.9890977126768645,0.0,1.8778023962287604e-06,2.0655826358516365e-06,0.0014372134969626595,False,0.044115717287067494,0.0,4.113089834097239e-05,4.524398817506964e-05,0.0067263651532658885,False,0.07857040918939714,0.0,0.000513427433060672,0.0005647701763667392,0.023764893779832874,False,0.0014000000000000013,1.4257588e-05,7.111111111111125e-08,1.4335810222222223e-05,0.003786265999929511,True,0.5659761967292759,3.442300371552943e-05,5.670882116031338e-07,3.504680074829288e-05,0.005920033846887438,True
54,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.2967,mice_pmm,10,69.28722739918157,0.948682665021949,0.9585138270886381,0.0,1.238874906603861e-05,1.3627623972642473e-05,0.003691561183651501,False,0.1176244718392565,0.0,5.206345836030502e-05,5.7269804196335525e-05,0.007567681560183114,False,0.19752342070736298,0.0,0.0011299049375957987,0.0012428954313553787,0.035254722114283904,False,0.0020000000000000018,1.4237365999999999e-05,4.888888888888897e-07,1.4775143777777778e-05,0.003843844921140521,True,0.553344270274351,3.5278907783927344e-05,6.082107358828634e-06,4.196922587863884e-05,0.006478365988321348,True
54,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.496825,mice_pmm,10,85.82412966620177,0.948682665021949,0.882632393549253,0.0,5.777172727367849e-05,6.354890000104634e-05,0.007971756393734467,False,0.22654585433672847,0.0,0.00037184333244357696,0.0004090276656879347,0.02022443239470356,False,0.3160540530810958,0.0,0.0018644641476668919,0.002050910562433581,0.04528698005424496,False,0.006480000000000002,1.4215354000000002e-05,1.4062222222222243e-06,1.576219844444445e-05,0.003970163528677937,True,0.5312320153303023,3.370598503145786e-05,7.72731922379034e-06,4.2206036177627235e-05,0.006496617287298617,True
55,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.098825,mice_pmm,10,32.00880394177511,0.948682665021949,0.9906166527373165,0.0,7.158868502281369e-06,7.874755352509507e-06,0.0028061994498804798,False,0.03369498402686655,0.0,1.1271189193647839e-05,1.2398308113012623e-05,0.0035211231323276134,False,0.05661353024709973,0.0,0.0001285366344597757,0.0001413902979057533,0.01189076523634006,False,0.0007400000000000005,1.4234510000000003e-05,2.711111111111116e-08,1.4264332222222225e-05,0.003776815089757801,True,0.567273267491896,3.5238246665043375e-05,1.256564773103262e-06,3.662046791545696e-05,0.006051484769497232,True
55,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.29995,mice_pmm,10,67.0595498001203,0.948682665021949,0.9539234905854327,0.0,5.490607451709281e-05,6.03966819688021e-05,0.007771530220542291,False,0.12730151094953313,0.0,0.00011391976241157031,0.00012531173865272736,0.011194272582563253,False,0.21385179875303884,0.0,0.0012322357553910292,0.0013554593309301323,0.036816563268862186,False,0.0036400000000000035,1.4267865e-05,5.048888888888898e-07,1.4823242777777779e-05,0.003850096463437998,True,0.5499577579967039,3.486244136083101e-05,3.4814540562793826e-06,3.869204082273833e-05,0.006220292663752915,True
55,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.5004,mice_pmm,10,83.74888602131978,0.948682665021949,0.8922840389401296,0.0,9.59741538813276e-05,0.00010557156926946037,0.010274802638954209,False,0.25864786470236245,0.0,0.00018719541361625664,0.00020591495497788233,0.014349737104835138,False,0.462109001445924,0.0,0.006272955488526034,0.006900251037378638,0.08306774968288619,False,0.006480000000000002,1.4226244000000001e-05,2.8017777777777827e-06,1.7308199555555563e-05,0.004160312434848561,True,0.5239427804132182,3.4018963484853226e-05,1.3685734724236304e-05,4.907327168151316e-05,0.0070052317364604835,True
56,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.0997,mice_pmm,10,31.44513268209994,0.948682665021949,0.9915035673267848,0.0,2.8783708238809e-06,3.16620790626899e-06,0.0017793841367925562,False,0.044206473935954886,0.0,1.3632546401072389e-05,1.4995801041179629e-05,0.0038724412250129283,False,0.08806142698247241,0.0,0.00025830576127618696,0.0002841363374038057,0.016856344129253107,False,0.0010800000000000009,1.4252005e-05,1.9555555555555576e-08,1.4273516111111112e-05,0.0037780307186563626,True,0.564938798944323,3.487631783710491e-05,1.5847803934984092e-07,3.5050643680389735e-05,0.00592035840810248,True
56,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.29815,mice_pmm,10,65.77982127619907,0.948682665021949,0.9566817176447214,0.0,3.6341253535411954e-05,3.997537888895315e-05,0.006322608550982193,False,0.1275972457611718,0.0,0.00011584412602159095,0.00012742853862375005,0.011288424984192882,False,0.19868865885424755,0.0,0.000439813327348993,0.00048379466008389234,0.02199533268863857,False,0.0033200000000000013,1.4270169000000003e-05,5.617777777777779e-07,1.4888124555555559e-05,0.003858513257143943,True,0.5480102309163695,3.482505320073664e-05,3.2140959791851968e-06,3.8360558777840356e-05,0.006193590136410413,True
56,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.5023,mice_pmm,10,79.31808333890513,0.948682665021949,0.8776594422830624,0.0,0.00010214486583602122,0.00011235935241962335,0.010599969453711805,False,0.25407862190047614,0.0,0.0005024182656378792,0.0005526600922016672,0.023508723746764035,False,0.3445062277319117,0.0,0.0008902653306804456,0.0009792918637484902,0.03129363934969038,False,0.007040000000000003,1.4229179999999998e-05,1.8293333333333364e-06,1.624144666666667e-05,0.0040300678240777375,True,0.5184611615450017,3.3332619240049177e-05,2.556200371321087e-05,6.145082332458114e-05,0.00783905755334027,True
57,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.10325,mice_pmm,10,31.935601545032114,0.948682665021949,0.982748726911813,0.0,1.0564951449051761e-05,1.1621446593956939e-05,0.0034090242876748385,False,0.046293693765661996,0.0,1.74754546077913e-05,1.9223000068570433e-05,0.004384404186268692,False,0.06384354099367225,0.0,6.43061287237139e-05,7.07367415960853e-05,0.00841051375339731,False,0.0019600000000000017,1.4274702999999999e-05,2.2933333333333377e-07,1.4526969666666666e-05,0.00381142619850715,True,0.5634319512609786,3.429462326052823e-05,9.743673131162365e-07,3.536642730495609e-05,0.005946967908519104,True
57,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.29635,mice_pmm,10,60.98127227695659,0.948682665021949,0.956007210686914,0.0,4.297624998268019e-05,4.727387498094821e-05,0.006875599972435003,False,0.12279114170905794,0.0,5.430913414866035e-05,5.9740047563526394e-05,0.007729168620461479,False,0.18274321981404373,0.0,0.00031741386350363205,0.00034915524985399527,0.01868569639735151,False,0.0036000000000000025,1.4280277999999998e-05,7.200000000000008e-07,1.5072277999999998e-05,0.0038823031823905763,True,0.5512581224338114,3.409621984561014e-05,2.1643282973858394e-06,3.647698097273456e-05,0.006039617618089291,True
57,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.498675,mice_pmm,10,76.5724979606457,0.948682665021949,0.895232301725585,0.0,2.9536821926663716e-05,3.249050411933009e-05,0.005700044220822334,False,0.24264941508816537,0.0,0.0002546597651622825,0.0002801257416785108,0.016736957360240563,False,0.35061817754094793,0.0,0.0012785826328887268,0.0014064408961775995,0.03750254519599436,False,0.004380000000000004,1.4200625e-05,9.106666666666692e-07,1.5202358333333335e-05,0.0038990201760613313,True,0.5193660227113808,3.550731495417087e-05,1.348679821030629e-05,5.034279298550779e-05,0.007095265533121914,True
58,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.101,mice_pmm,10,31.080123412888497,0.948682665021949,0.981135058271153,0.0,1.3746523614324324e-05,1.5121175975756758e-05,0.003888595630270234,False,0.04407473628836754,0.0,2.5703410088527065e-05,2.8273751097379773e-05,0.00531730675223649,False,0.061565630027996254,0.0,8.159824519686645e-05,8.97580697165531e-05,0.009474073554525165,False,0.0019600000000000017,1.4265425e-05,4.1600000000000076e-07,1.4723025000000001e-05,0.003837059420962881,True,0.56390669164832,3.4540184092532564e-05,2.0116610550743704e-06,3.675301125311437e-05,0.006062426185374497,True
58,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.299275,mice_pmm,10,64.6893888451159,0.948682665021949,0.9589849962035887,0.0,3.4046774050384335e-05,3.745145145542277e-05,0.006119759101093994,False,0.11270846368078617,0.0,6.11732738624178e-05,6.729060124865958e-05,0.008203084861724861,False,0.19006253378718724,0.0,0.0006138136439162038,0.0006751950083078242,0.02598451477914922,False,0.003060000000000003,1.4263789e-05,9.071111111111127e-07,1.5261611222222224e-05,0.003906611219743043,True,0.551772736808896,3.485323936355071e-05,2.822167699632231e-06,3.795762383314616e-05,0.00616097588318167,True
58,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.500475,mice_pmm,10,79.18011261615902,0.948682665021949,0.8965874648749642,0.0,5.8509320987122494e-05,6.436025308583475e-05,0.008022484221600859,False,0.2625036063843698,0.0,0.0002997431207724979,0.00032971743284974773,0.018158123054152587,False,0.3927780482419702,0.0,0.0012710774767378354,0.001398185224411619,0.03739231504482731,False,0.005700000000000004,1.4224738000000002e-05,1.513333333333335e-06,1.588940466666667e-05,0.00398615161109894,True,0.5257860540460593,3.407177474070842e-05,9.913107568544324e-06,4.497619306610718e-05,0.006706429233661322,True
59,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.101425,mice_pmm,10,28.66913066478446,0.948682665021949,0.9914611624011332,0.0,2.5648548910284266e-06,2.8213403801312693e-06,0.0016796846073389104,False,0.043621055798575316,0.0,3.093957082429684e-05,3.403352790672652e-05,0.005833826180709065,False,0.07305968112841492,0.0,6.12917156348625e-05,6.742088719834876e-05,0.008211022299223695,False,0.0008600000000000007,1.4255110000000003e-05,8.044444444444456e-08,1.4343598888888891e-05,0.0037872944021938525,True,0.5648665384833852,3.505315305218806e-05,1.1744959883423965e-06,3.63450986393647e-05,0.006028689628714079,True
59,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.300825,mice_pmm,10,61.722637948114425,0.948682665021949,0.9530832047653777,0.0,1.4453973034488803e-05,1.5899370337937686e-05,0.003987401451815165,False,0.11409627090342189,0.0,0.0001052170123280564,0.00011573871356086205,0.010758192857578917,False,0.1962532346384253,0.0,0.0008996252847415043,0.0009895878132156549,0.031457714685203295,False,0.003240000000000001,1.4250397000000002e-05,4.16000000000001e-07,1.4707997000000002e-05,0.0038351006505696825,True,0.5510814338041998,3.520965682424483e-05,9.048001456694683e-07,3.620493698448124e-05,0.006017053845901767,True
59,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.5011,mice_pmm,10,78.86478258715943,0.948682665021949,0.8849183494842633,0.0,0.00014216156545162576,0.00015637772199678833,0.012505107836271878,False,0.2463224423231996,0.0,0.0006054219226292041,0.0006659641148921246,0.025806280531919447,False,0.3405828203142988,0.0,0.0013173735714851426,0.001449110928633657,0.038067189660305326,False,0.007180000000000003,1.4239803e-05,1.3640000000000019e-06,1.5740203000000004e-05,0.003967392468612099,True,0.5211975854687272,3.332010085682528e-05,1.7892198425331827e-05,5.3001519124690286e-05,0.007280214222444989,True
60,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.1012,mice_pmm,10,30.086599144153297,0.948682665021949,0.9851156197032239,0.0,7.87239512504328e-06,8.659634637547609e-06,0.0029427257156499666,False,0.04506758531364609,0.0,6.940827222723198e-05,7.634909944995519e-05,0.008737797173770698,False,0.06469776877978846,0.0,0.0005269975373835456,0.0005796972911219002,0.024076903686352617,False,0.0017600000000000016,1.4275057e-05,1.8488888888888924e-07,1.4478434777777778e-05,0.0038050538468959645,True,0.5636125957914365,3.4508556461152604e-05,5.601284824188822e-07,3.5124697791813376e-05,0.005926609299744111,True
60,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.301225,mice_pmm,10,62.29456063359976,0.948682665021949,0.9550746633773557,0.0,6.036821694721429e-05,6.640503864193572e-05,0.008148928680626413,False,0.13038154610460423,0.0,6.888982176730836e-05,7.577880394403921e-05,0.008705102178839672,False,0.1961580597735925,0.0,0.00045492220129387883,0.0005004144214232667,0.02236994460036204,False,0.003460000000000002,1.4271217e-05,9.07111111111111e-07,1.5269039222222223e-05,0.003907561800179522,True,0.5469938578389011,3.51225738278794e-05,1.3772099179459257e-06,3.663750473761992e-05,0.006052892262185072,True
60,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.5005,mice_pmm,10,79.6488500838168,0.948682665021949,0.8939823056056608,0.0,5.106075799242729e-05,5.616683379167002e-05,0.0074944535352265695,False,0.25541501562784535,0.0,7.487737979100594e-05,8.236511777010655e-05,0.009075523002566109,False,0.40652976984108535,0.0,0.0012749098697729339,0.0014024008567502274,0.03744864292267782,False,0.005240000000000002,1.4168122e-05,1.1626666666666688e-06,1.5447055333333337e-05,0.003930274205870799,True,0.5254864545977642,3.523193893870085e-05,6.799294664584707e-06,4.271116306974403e-05,0.006535377806197897,True
61,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.097675,mice_pmm,10,31.48823458282277,0.948682665021949,0.9880106293613696,0.0,3.0225155779862625e-05,3.3247671357848887e-05,0.0057660793749174915,False,0.047759634038427645,0.0,0.00011722225684133742,0.00012894448252547116,0.011355372408048587,False,0.08038746604288462,0.0,0.0005463933930795886,0.0006010327323875475,0.024515968926141742,False,0.0015800000000000015,1.4257054e-05,4.84000000000001e-07,1.4789454000000002e-05,0.0038457059169936542,True,0.563976147453306,3.492911362781922e-05,1.0098144077018446e-06,3.603990947629125e-05,0.006003324868461747,True
61,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.2997,mice_pmm,10,64.49343317886814,0.948682665021949,0.9572732542367334,0.0,3.227301774778128e-05,3.550031952255941e-05,0.005958214457583698,False,0.13241231310688134,0.0,0.0002694462956426577,0.0002963909252069235,0.017216007818507854,False,0.19289903486574905,0.0,0.0010998279607193858,0.0012098107567913245,0.03478233397561648,False,0.0029000000000000024,1.4254224999999998e-05,7.133333333333349e-07,1.5038891666666666e-05,0.0038780009884819095,True,0.5488627845740652,3.4877746865651984e-05,4.433916269328884e-06,3.9755054761913755e-05,0.0063051609624111705,True
61,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.499775,mice_pmm,10,82.56559912161902,0.948682665021949,0.8923945804536849,0.0,7.752030157888016e-05,8.527233173676818e-05,0.009234301908469756,False,0.24263878813087425,0.0,0.0002613533714681733,0.00028748870861499066,0.016955491989765165,False,0.3914796658074814,0.0,0.0037181453482373656,0.004089959883061102,0.06395279417712023,False,0.005840000000000002,1.4231569e-05,1.1004444444444462e-06,1.5442057888888892e-05,0.003929638391619373,True,0.5311528055428667,3.4187189496502484e-05,9.228887659585158e-06,4.433896592204616e-05,0.006658751078246292,True
62,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.10095,mice_pmm,10,31.92319889832288,0.948682665021949,0.984629575457612,0.0,2.433581030352235e-05,2.6769391333874587e-05,0.005173914507785627,False,0.04134702762737323,0.0,2.92127677998025e-05,3.213404457978275e-05,0.005668689846850219,False,0.06625442111391125,0.0,0.0001629338641607055,0.00017922725057677608,0.01338757821925893,False,0.0013200000000000013,1.4257864000000003e-05,2.773333333333339e-07,1.456293066666667e-05,0.003816140808024079,True,0.563072681353992,3.509229375145972e-05,1.4381660817542612e-06,3.667427644138941e-05,0.006055929032063487,True
62,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.30075,mice_pmm,10,64.929091792088,0.948682665021949,0.9512329453467953,0.0,8.294876614302956e-06,9.124364275733251e-06,0.0030206562657365123,False,0.11162210152847178,0.0,5.4851172669707865e-05,6.0336289936678656e-05,0.007767643782813335,False,0.16032686759330045,0.0,0.00030772851124458834,0.0003385013623690472,0.01839840651711575,False,0.003040000000000002,1.4259143000000001e-05,3.271111111111106e-07,1.4618965222222224e-05,0.0038234755422550076,True,0.549671176312831,3.4985606823263525e-05,1.7103497167805795e-06,3.686699151172216e-05,0.006071819456449785,True
62,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.5037,mice_pmm,10,80.36158161098137,0.948682665021949,0.9017176193105165,0.0,8.657899861081354e-05,9.52368984718949e-05,0.00975893941327104,False,0.23322687931901248,0.0,0.0005642208343155992,0.0006206429177471591,0.024912705949919595,False,0.34668951137713755,0.0,0.0019448103047884858,0.0021392913352673345,0.046252473828621694,False,0.0059800000000000035,1.4255446000000002e-05,2.768444444444446e-06,1.7300734888888892e-05,0.004159415209965085,True,0.5356786591920286,3.431700167765122e-05,2.3443060965843897e-05,6.0104368740079506e-05,0.007752700738457502,True
63,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.100975,mice_pmm,10,31.57792759500444,0.948682665021949,0.9858515195121687,0.0,3.5270392284088506e-05,3.879743151249736e-05,0.00622875842463788,False,0.046319865770421895,0.0,5.491686294846281e-05,6.04085492433091e-05,0.00777229369255364,False,0.07660616882476934,0.0,0.00023845411339140624,0.0002622995247305469,0.01619566376319745,False,0.0013800000000000012,1.4245018000000001e-05,3.5955555555555615e-07,1.4640529111111113e-05,0.003826294436019151,True,0.5640973008168095,3.4951864587590206e-05,1.4990484327752843e-06,3.6600817863643016e-05,0.006049860978869103,True
63,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.302375,mice_pmm,10,66.74148862902075,0.948682665021949,0.949151270919951,0.0,3.519776364589878e-05,3.8717540010488666e-05,0.006222342003658162,False,0.13760228238948694,0.0,9.36220994850635e-05,0.00010298430943356986,0.01014811851692568,False,0.23935709641629005,0.0,0.0009284475286595753,0.001021292281525533,0.031957663893431465,False,0.0039000000000000016,1.4245673999999997e-05,5.266666666666667e-07,1.482500733333333e-05,0.00385032561393622,True,0.5476065129792342,3.450409332931633e-05,4.188394332483447e-06,3.911132709504812e-05,0.006253904947714517,True
63,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.498,mice_pmm,10,85.54166326578707,0.948682665021949,0.8933643631868666,0.0,0.00023412242526245098,0.0002575346677886961,0.01604788670787204,False,0.24623786825337746,0.0,0.0007193205348483195,0.0007912525883331515,0.02812921236602887,False,0.3731727860534764,0.0,0.0044373074476891546,0.00488103819245807,0.06986442723201894,False,0.005740000000000003,1.4229701999999999e-05,3.1915555555555603e-06,1.7740413111111115e-05,0.00421193697853032,True,0.5252035845627109,3.3959229150854824e-05,1.4537709074665483e-05,4.995070913298686e-05,0.007067581561820625,True
64,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.100375,mice_pmm,10,35.12837583338842,0.948682665021949,0.9851821511842074,0.0,8.669764466162236e-06,9.53674091277846e-06,0.0030881614130058776,False,0.05328227358317705,0.0,0.00022916969229156404,0.00025208666152072047,0.0158772372130897,False,0.09805036090377213,0.0,0.0012657264643553814,0.0013922991107909197,0.037313524502396174,False,0.0010000000000000009,1.4246023000000002e-05,2.84444444444445e-07,1.4558911888888891e-05,0.003815614221706499,True,0.5662054724991902,3.5564090834915856e-05,8.879832088199338e-07,3.6540872364617785e-05,0.006044904661334022,True
64,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.299675,mice_pmm,10,69.20432926202193,0.948682665021949,0.9566282764636677,0.0,2.9168032270483133e-05,3.208483549753145e-05,0.005664347755702456,False,0.11803983047311302,0.0,9.586083636223341e-05,0.00010544691999845676,0.010268735072951136,False,0.17686443093524912,0.0,0.00028640954855644056,0.00031505050341208463,0.017749662064729138,False,0.0032000000000000028,1.4264568e-05,8.266666666666684e-07,1.5173901333333335e-05,0.003895369216561292,True,0.5525572116285616,3.482565446697103e-05,1.742755334512612e-06,3.67426853349349e-05,0.0060615744930615926,True
64,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.4987,mice_pmm,10,89.19328921521083,0.948682665021949,0.8803655891097195,0.0,0.00012329518545875503,0.00013562470400463054,0.011645801990615783,False,0.21950584755841848,0.0,0.0003519763781409163,0.000387174015955008,0.019676737939887494,False,0.3085210094069007,0.0,0.0008938732681734283,0.0009832605949907712,0.03135698638247578,False,0.006480000000000004,1.4198908e-05,1.3351111111111133e-06,1.5667530222222225e-05,0.003958223114254959,True,0.5294308435343391,3.3917643830064376e-05,1.669052068980598e-05,5.2277216588850954e-05,0.0072302985131217756,True
65,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.0991,mice_pmm,10,38.0398709718138,0.948682665021949,0.9809112168707854,0.0,3.2490966417821777e-06,3.574006305960396e-06,0.0018905042464803924,False,0.04634616022864833,0.0,2.2026434819489604e-05,2.4229078301438566e-05,0.004922304165879895,False,0.0656814731690872,0.0,0.0001680340181231351,0.00018483741993544864,0.013595492633054849,False,0.0016000000000000014,1.4255242e-05,8.888888888888908e-08,1.4353019777777778e-05,0.003788537947253238,True,0.5644605815945463,3.444540737403857e-05,5.14066946862236e-07,3.501088101558703e-05,0.005916999325298849,True
65,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.3,0.297975,mice_pmm,10,71.33808838529512,0.948682665021949,0.9618070762264512,0.0,2.45656353799133e-05,2.7022198917904632e-05,0.005198288075694212,False,0.1372419555311496,0.0,0.00012896908156589674,0.00014186598972248642,0.011910751014209239,False,0.2500638735621678,0.0,0.0008708575911502057,0.0009579433502652263,0.030950659932628678,False,0.002880000000000003,1.4253718e-05,6.595555555555568e-07,1.4979229111111112e-05,0.0038703009070498785,True,0.5540919228462544,3.52997109687656e-05,3.2779880731870186e-06,3.890549784927132e-05,0.00623742718188127,True
65,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.5,0.502825,mice_pmm,10,86.31595767429098,0.948682665021949,0.8872795367188241,0.0,0.00024314876664941528,0.0002674636433143568,0.01635431573971705,False,0.28156163138286244,0.0,0.00026578965671423106,0.0002923686223856542,0.017098790085431605,False,0.37798182379304507,0.0,0.0012016523943196985,0.0013218176337516684,0.03635681000516504,False,0.006880000000000004,1.4261184999999997e-05,4.099555555555561e-06,1.8770696111111114e-05,0.00433251614089447,True,0.5237510000435559,3.342215003538844e-05,1.0973952818946984e-05,4.549349813623012e-05,0.006744886814189703,True
66,2000,/rds/general/user/sp4024/home/final_project/outputs/simulation_gmm_kmeans/synthetic_complete_standardised.csv,MCAR,0.1,0.10125,mice_pmm,10,33.11241588415578,0.948682665021949,0.988052730666484,0.0,9.266624246924103e-06,1.0193286671616515e-05,0.003192692699214335,False,0.04496195652002314,0.0,1.3656098486204261e-05,1.502170833482469e-05,0.0038757848669430414,False,0.08051650022600204,0.0,4.7585880249468286e-05,5.234446827441512e-05,0.00723494770364065,False,0.0008200000000000007,1.4243554000000001e-05,1.1955555555555574e-07,1.4375065111111112e-05,0.0037914463086151057,True,0.5639448205865929,3.4947440537693926e-05,3.6253838553831377e-07,3.534623276178607e-05,0.005945269780404088,True
